name,weight
Şener,0.001748599488
Yalçıntaş,0.0003594313484
Candemir,0.0006409951643
Özgül,0.001083854066
Çalım,0.0005035114197
Durum,0.0002713146469
Yiğin,0.0003326627051
Çalışır,0.000899848884
Üçer,0.0005033478623
Benice,0.000217778861
Töküş,0.0003630781771
Yazıcıoğlu,0.000680377434
Bugan,0.0002118374459
Ünüvar,0.0005218210302
Timur,0.0007613613212
Aşıkoğlu,0.0003579392112
Burul,0.0002156893513
Çam,0.001766309412
Altan,0.001156549801
Kızıltan,0.0004456492009
Elçiboğa,0.0002478414231
Çekmez,0.0002817364236
Yokuş,0.0005287183331
Akgül,0.002035982433
Yaşlak,0.000210081048
Karadeniz,0.001654329149
Tolay,0.0002277585845
Türkyılmaz,0.001019052272
Angay,0.0002847885967
Dinç,0.002021411538
Uca,0.0004707185674
Çiray,0.000315121572
Ceren,0.0005013810119
Çatal,0.0009100396108
Sağır,0.001178098876
Eldek,0.0002582539601
Anuk,0.0002847885967
Yener,0.0011202036
Atabay,0.0006620376882
Tunalı,0.0007059174865
Duyan,0.0004536152102
Uygur,0.0009794585947
Altınay,0.0006754583199
Ardalı,0.0002668778524
Tütüncü,0.0007813759826
Eraslan,0.001056657707
Çağlın,0.0002175897347
Sadıklar,0.0002192859991
Sözer,0.000763952462
Turgan,0.0002205962985
Topak,0.0005512854152
Okyay,0.000695518067
Sucu,0.0008562430434
Sönmez,0.002506379482
Bozdoğan,0.0008729566786
Erçe,0.0002569754673
Gönültaş,0.0006299817949
Bağış,0.0005378281819
Tamir,0.0002224547668
İpekçi,0.0005052255755
Şengün,0.0008280848489
Caynak,0.0002128069587
Ömür,0.0005695771934
Topsakal,0.0005329838234
Dumanlı,0.0004271588006
Varol,0.001503212136
Eke,0.0006422784392
Alkan,0.002259164126
Aytaç,0.0008815916608
Benk,0.0002734307821
Göksun,0.0002671862036
Kıpçak,0.0003236294507
Açıkalın,0.0004979203292
Kuran,0.0005482149978
Ölmez,0.00146087683
Toktaş,0.000655538388
Aytış,0.0002639305495
Yiğit,0.00279264772
Ünsal,0.001470567336
Ayaz,0.001653333405
Gülhan,0.000681224051
Özüdoğru,0.0004210430425
Öztaş,0.00111788582
Belet,0.000309718711
Karslıoğlu,0.0004267731041
Uzun,0.002831430556
Boz,0.001506986926
Döğüş,0.0003017741559
Uluç,0.0005202407085
Demirayak,0.0004742041282
Onuk,0.00051921092
Arıcan,0.0008217465441
Doğru,0.001556522261
Koçyiğit,0.001249661395
Soylu,0.001468129674
Güvener,0.0003461273976
Cebe,0.0006503681478
Yapar,0.0006535885933
Yonat,0.000220035697
İncekara,0.0004973412076
Tumay,0.0003331573711
Bakırcı,0.0008192879472
Taşyürek,0.0004511580528
Özden,0.001476657825
Canpolat,0.001050797109
Şentürk,0.002019638843
Öztan,0.0003740254635
Dağdelen,0.001080506246
Yaltırık,0.0002071206222
Tuğal,0.0002671862036
Toruk,0.000260001623
Çataklı,0.0002787985287
Balaman,0.0003755633133
Ülke,0.0002598432303
Özçelik,0.002099850002
Ciğil,0.0002139645754
Erdinç,0.0007955782854
Sayar,0.001068282454
Şit,0.0004191810951
Candan,0.001245999158
Gençer,0.001263520189
Özbudak,0.0004515229199
Tecimen,0.0002189101874
Erdoğan,0.003439354535
Kaplan,0.002946197568
Kıraç,0.0008601767259
Kandemir,0.001610828686
Açıl,0.0005602487889
Dönmez,0.002336863189
Yerli,0.0006926709744
Oktay,0.001244147452
Pulat,0.0006795903453
Duygulu,0.0003246455582
Sunar,0.0006523275684
Aksakal,0.0009127499502
Özkaynak,0.0004527067069
Akal,0.0003492062513
Bademci,0.0003762204675
Eğilmez,0.0005455802383
Tunçay,0.00105891511
Tiril,0.0002468427296
Cetik,0.0002753812047
Türker,0.001427927341
Tütük,0.0003429008677
Soner,0.0004994888461
Tolga,0.0002373190118
Arzık,0.0002424675288
Arkun,0.0002793885792
Süer,0.0006892150461
Buran,0.0005854037745
Bilgiç,0.001427581316
Mertoğlu,0.0004591181513
Avcıl,0.000413843509
Kırımlı,0.0003889189088
Ekinci,0.001971340651
Erel,0.0006513801976
Seren,0.0004570510531
Tatlı,0.001117149012
Ağca,0.0009078655134
Danişman,0.0006062027802
Mertcan,0.0002087047418
Çiger,0.0003684807531
Aytek,0.0002862305735
Yakıt,0.0002376657162
Bartık,0.0002181566217
Çubukçu,0.0006300471424
Doru,0.0003386725819
Aksel,0.0005201615663
Kavaklıoğlu,0.0002179678232
Dölen,0.0002293796625
Başkara,0.0003190169185
Kunt,0.0006040256139
Edik,0.0002069217545
Aldı,0.0002540753378
Çakırcı,0.0002259437462
Keskin,0.003135196825
Ayhan,0.001729685173
Şalk,0.0002273967756
Sağlam,0.002253124082
Kılıç,0.004517836192
Cici,0.0003937582266
Ergil,0.0002257614599
Özker,0.0002855104955
Kurt,0.003650650218
Sevgi,0.0006676110156
Oruçoğlu,0.0003674738203
Sipahioğlu,0.0003722601417
Beder,0.0003681454148
Yumlu,0.0003738052542
Paçacı,0.0004005994973
Almış,0.0002311675279
Saatçi,0.0005129887792
Özgüç,0.0003866895204
Erçin,0.0006375174195
Durgun,0.0009618994376
Bahadır,0.001032577353
Yoleri,0.0002329416716
Çolakoğlu,0.00083338758
Dalan,0.0002951530764
Pehlivan,0.001609831609
Kırış,0.0007093500803
Kaygusuz,0.0008790194402
Şakir,0.0003754536758
Uzunoğlu,0.0008814048433
Çevik,0.002207250354
Birben,0.0002609499603
Eslek,0.0002192859991
Özbay,0.001294835796
Somer,0.0003161650238
Akaydın,0.0004336631601
Ceyhan,0.001295026554
Sadıkoğlu,0.0004349902198
Civelek,0.001019294643
Boduroğlu,0.00033291013
Yerlikaya,0.0009437083977
Görgülü,0.001003582816
Erdin,0.0004791272427
Gezer,0.00164514557
Baz,0.0006276903493
İnceoğlu,0.000592603208
Gerez,0.000249331963
Darı,0.0003240108644
Çıdık,0.0002098849854
Yaşar,0.002636995872
Şenol,0.001465435135
Tufan,0.001090292334
Bakay,0.0004812706158
Budak,0.001732325171
Ayrı,0.000272525879
Berik,0.0002057245116
Çeber,0.0003455321651
Çınar,0.002559882849
Budan,0.0002713146469
Yeten,0.000234877752
Angın,0.0004055024783
Berk,0.0009435338793
Erişkin,0.0002407635897
Akar,0.00188254626
Karaböcek,0.0002114483961
Çelikkol,0.0005655149507
Çimen,0.001650118037
Şahin,0.00578681988
Ümit,0.0003866895204
Durmuş,0.00215270928
Kavak,0.001365225285
Bedük,0.0002257614599
Davulcu,0.000588000124
Şenel,0.001220494333
Çelebi,0.002068680275
Ecevit,0.0004894139465
Karaer,0.0006331758873
Eygi,0.0002244813117
Töz,0.0003989517803
Yanar,0.0009568786706
Yumuk,0.0004173108402
Asil,0.0004818690519
Toru,0.0002499915725
Okumuş,0.001199329463
Aycan,0.0005710209909
Yetkin,0.0008295750154
Hancı,0.0006335658941
Baydar,0.0009216821902
Baylan,0.0006553499517
Bozkır,0.0006593582456
Gözalan,0.0002568152082
Serter,0.0003859435291
Gürlek,0.0006132251896
Ergün,0.001965316805
Demiroğlu,0.0007584899871
Sezek,0.0003354970746
Beğeç,0.0002640864907
Soyer,0.00052520262
Bür,0.0002306326236
Çeven,0.0002682626415
Ağan,0.0004510667899
Türkdoğan,0.000353308496
Baltacı,0.001051619559
Çiçek,0.002669919838
Yakupoğlu,0.0004427761076
Tolan,0.0003296791228
Ayata,0.0006072206397
Atala,0.0002450012186
Oğuz,0.001892927386
Aygün,0.001765260223
Kahveci,0.001085106835
Dinler,0.0009278702871
Tatlıcı,0.0003013646002
Azboy,0.000249331963
Peker,0.001309757248
Gökgöz,0.0007466737564
Yarız,0.0002461746831
Atalık,0.0002264897246
Nalbantoğlu,0.0005084746481
Coşkun,0.003086721405
Ulukaya,0.0004798999598
Baydak,0.0002059245354
Ürek,0.0004436121484
Barlak,0.0004112488533
Bilen,0.001208085307
Tören,0.0003486162758
Akkurt,0.001099055281
Dereli,0.001068089745
Tabar,0.0002237465101
Gülen,0.001048954051
Vural,0.001971841807
Toka,0.0004475850117
Yıldız,0.005678615411
